x;y;z;State_predicted
-15.950090244;-20.583292826;92.085330071;broken
-17.062058864;-25.320852183;88.665832389;broken
-19.04416926;-31.110977731;86.785312043;broken
-21.940203293;-38.096158969;86.992041857;broken
-25.817632655;-46.261216891;90.051476896;broken
-30.724092872;-55.218598742;96.899964136;broken
-36.602774281;-63.883630695;108.37131173;broken
-43.15017982;-70.148413077;124.494920228;broken
-49.629755802;-70.978875797;143.380613701;broken
-54.753544601;-63.673899845;160.565834932;broken
-56.894429859;-48.341991756;170.58003973;broken
-54.841844714;-29.273912407;170.686879631;broken
-48.705540961;-12.407020593;162.776584483;broken
-39.993896072;-1.180955584;151.000447627;broken
-30.678790355;4.473499348;138.627815149;broken
-22.242240826;6.328802745;127.150804246;broken
-15.385190369;6.173652016;116.897015036;broken
-10.211068197;5.217276107;107.742512883;broken
-6.508265564;4.120809051;99.483184031;broken
-3.957287656;3.185048628;91.954273061;broken
-2.243126948;2.512727108;85.043263079;broken
-1.101721975;2.114014243;78.674733655;broken
-0.329945283;1.966905017;72.795161773;broken
0.221298789;2.048903888;67.363417054;broken
0.659924013;2.352636954;62.34603574;broken
1.066175119;2.893804844;57.715547493;broken
1.504806253;3.716770274;53.4508641;broken
2.035677618;4.901100171;49.539682727;broken
2.723379031;6.571308832;45.983889067;broken
3.646882183;8.91156311;42.810420716;broken
4.910405605;12.186793706;40.092646104;broken
6.65673875;16.770709669;37.992167725;broken
9.08409177;23.177659259;36.839803071;broken
12.466547968;32.083861727;37.288897785;broken
17.17470327;44.290680944;40.590094506;broken
23.682537912;60.497062702;49.021159298;broken
32.518023861;80.558972813;66.317861538;broken
44.04785161;101.650226486;97.185920616;broken
57.87242158;115.103307816;143.219829118;broken
71.607834277;105.463609344;192.942247158;broken
79.733220293;63.195464478;218.846115829;broken
75.764158897;7.626864323;207.128349531;broken
59.411208199;-30.043037379;177.38362091;broken
37.942189261;-44.792474607;150.542780823;broken
18.085869932;-47.695781226;132.401295624;broken
2.298273654;-47.39513803;121.643916241;broken
-9.62814515;-47.505555302;116.22029355;broken
-18.718723586;-48.889519411;114.863706832;broken
-25.959714584;-51.226518627;116.925823144;broken
-32.023747555;-53.65379963;121.94092756;broken
-37.214960053;-55.028474343;129.219064764;broken
-41.490203482;-54.183612588;137.555420822;broken
-44.536621668;-50.345614391;145.222404713;broken
-45.930779921;-43.614541631;150.405131132;broken
-45.374882731;-35.132583716;151.92797627;broken
-42.916730968;-26.636238885;149.729143094;broken
-39.009412868;-19.64202006;144.679156437;broken
-34.361238594;-14.899952108;137.972292566;broken
-29.690529838;-12.412091292;130.618533922;broken
-25.543704587;-11.777698106;123.272451718;broken
-22.239863031;-12.524596731;116.296471183;broken
-19.908199119;-14.288369414;109.888646962;broken
-18.55943999;-16.863155017;104.187393697;broken
-18.152331596;-20.186284383;99.339493324;broken
-18.640480265;-24.298758981;95.545668787;broken
-19.998467157;-29.296663924;93.098699155;broken
-22.230034381;-35.269147555;92.41960452;broken
-25.359421543;-42.205380355;94.08137297;broken
-29.402451658;-49.846063645;98.781402268;broken
-34.308918535;-57.46696305;107.178759062;broken
-39.866849218;-63.64784553;119.475590872;broken
-45.574288333;-66.246613801;134.707884981;broken
-50.535646445;-63.00474246;150.121579351;broken
-53.528229489;-53.027672711;161.620320899;broken
-53.408095862;-38.238672758;165.890707875;broken
-49.767434317;-22.846976853;162.600485045;broken
-43.306524526;-10.676787004;154.158645135;broken
-35.47538752;-3.167468123;143.547070237;broken
-27.721486865;0.305774849;132.761076725;broken
-20.994944054;1.102996966;122.662990786;broken
-15.691438209;0.424210188;113.450902397;broken
-11.823682593;-0.95537479;105.070270071;broken
-9.215288721;-2.638164444;97.419514815;broken
-7.636778894;-4.485350359;90.419553408;broken
-6.880436046;-6.518026431;84.027001665;broken
-6.793457738;-8.855711866;78.234272775;broken
-7.288398729;-11.686565876;73.074191223;broken
-8.343958844;-15.259462852;68.636579585;broken
-10.003679806;-19.888208349;65.103357122;broken
-12.375966656;-25.956356723;62.8121865;broken
-15.635260272;-33.902533314;62.362809366;broken
-20.019405802;-44.143453488;64.776191938;broken
-25.809177247;-56.844341608;71.676415111;broken
-33.257616694;-71.375092452;85.314699846;broken
-42.405810876;-85.284929837;107.877148432;broken
-52.696799426;-93.085929381;139.06496575;broken
-62.390190616;-86.818479368;172.014420121;broken
-68.252979916;-62.091008873;193.073847805;broken
-66.774106866;-26.832296262;192.991288113;broken
-57.188072321;3.116173987;177.155608067;broken
-42.715053207;19.888719907;157.131607499;broken
-27.69014766;26.182878253;139.599052019;broken
-14.760621441;27.343088955;125.946848255;broken
-4.655730946;27.047872866;115.535395969;broken
2.953133969;27.125967048;107.549605987;broken
8.754613908;28.341241742;101.50416844;broken
13.455404588;30.966608877;97.258536539;broken
17.658093618;35.061561124;94.949528441;broken
21.834925819;40.554305393;94.94396565;broken
26.327576917;47.192153245;97.79445657;broken
31.335075236;54.386559827;104.126126031;broken
36.867431537;60.992814661;114.340562638;broken
42.657523487;65.166294304;128.041795799;broken
48.059628483;64.628894425;143.329666956;broken
52.036252309;57.730275929;156.660256123;broken
53.402817978;45.024126195;164.198278725;broken
51.39193195;29.781537369;164.182386515;broken
46.205437251;16.168701153;157.900090241;broken
38.996620587;6.711331746;148.203970898;broken
31.248151265;1.606947182;137.539787434;broken
24.134262285;-0.247794252;127.22230732;broken
18.282568716;-0.132066139;117.703725641;broken
13.863056351;1.010893043;109.027293331;broken
10.778537157;2.638790089;101.114127138;broken
8.824997861;4.515821932;93.883089263;broken
7.790795638;6.606078392;87.284884785;broken
7.506463499;8.998241974;81.307973187;broken
7.864490333;11.863927987;75.983407832;broken
8.82435537;15.441119718;71.400043469;broken
10.412378813;20.032312266;67.737512413;broken
12.721162842;26.004925111;65.32628125;broken
15.909265787;33.773628506;64.747094643;broken
20.196712839;43.723445603;66.977203911;broken
25.843128703;55.989817824;73.551855897;broken
33.078334092;69.950330492;86.570707204;broken
41.927613228;83.286978765;108.042954927;broken
51.853860956;90.899481657;137.683660288;broken
61.224809925;85.42924372;169.24639399;broken
67.033874035;62.626565137;190.194140135;broken
65.9761199;29.298928243;191.457214493;broken
57.173593902;0.039920724;177.180001768;broken
43.461512339;-17.059896671;158.018970358;broken
28.936374177;-23.872538767;140.693942857;broken
16.26223507;-25.333013519;126.893023757;broken
6.279375409;-25.074740455;116.158714981;broken
-1.245612398;-24.992139743;107.734575082;broken
-6.944778961;-25.918113798;101.130358047;broken
-11.498379322;-28.182427571;96.171709252;broken
-15.502550902;-31.90432573;92.947675764;broken
-19.438976861;-37.100141682;91.777093005;broken
-23.677656418;-43.664728919;93.195430986;broken
-28.474553818;-51.243767675;97.909986169;broken
-33.939165144;-59.003657123;106.619652774;broken
-39.954643219;-65.365581028;119.55198645;broken
-46.053268293;-67.955125456;135.661883125;broken
-51.309714012;-64.266452197;151.912408781;broken
-54.419331176;-53.341942238;163.792278154;broken
-54.160757831;-37.406911426;167.770348086;broken
-50.139834694;-21.155026704;163.729171764;broken
-43.183480776;-8.642506474;154.48976837;broken
-34.893646944;-1.178769422;143.283584844;broken
-26.802076339;2.107715195;132.133148027;broken
-19.86372637;2.747651245;121.830577568;broken
-14.436995743;2.013126632;112.501386438;broken
-10.488966373;0.696506127;104.042837882;broken
-7.804452973;-0.804846282;96.324557067;broken
-6.124547367;-2.350389517;89.247484048;broken
-5.218749483;-3.949503782;82.748563672;broken
-4.914130515;-5.696879464;76.793965925;broken
-5.101990263;-7.741325926;71.375985825;broken
-5.735430822;-10.277500248;66.518146017;broken
-6.825527484;-13.552448919;62.291478682;broken
-8.439988629;-17.88066271;58.847682326;broken
-10.705750408;-23.660237033;56.480126784;broken
-13.814827198;-31.375232654;55.730491324;broken
-18.029324508;-41.547994185;57.561939463;broken
-23.67380523;-54.555905639;63.59634839;broken
-31.085509328;-70.135620896;76.289433025;broken
-40.457536105;-86.311192972;98.528661006;broken
-51.462413753;-97.754033358;131.417122403;broken
-62.572402458;-95.261460625;169.290551554;broken
-70.417776418;-71.23865832;196.781933682;broken
-70.614788074;-31.812575691;200.060388958;broken
-61.302257102;3.781640841;183.26796163;broken
-45.682121596;23.949449663;160.831460455;broken
-28.970544494;31.367016353;141.552955064;broken
-14.489529891;32.687087802;127.194703467;broken
-3.167141644;32.405187194;116.876444399;broken
5.370217277;32.62383298;109.551246455;broken
11.911085046;34.120799696;104.62274603;broken
17.241416562;37.072289089;101.924344559;broken
22.000825968;41.365198435;101.594541753;broken
26.64827536;46.663556226;103.956842334;broken
31.451942768;52.339879928;109.364258704;broken
36.465047686;57.357586449;117.930771054;broken
41.479256989;60.240038838;129.114969898;broken
45.981844633;59.347971546;141.305819134;broken
49.189715092;53.637112156;151.862138761;broken
50.257090387;43.614081942;158.058433934;broken
48.662768361;31.563356424;158.544419952;broken
44.558909496;20.422641219;153.98652157;broken
38.766205109;12.200069487;146.272464461;broken
32.39033256;7.367659326;137.259914601;broken
26.384890984;5.354143354;128.14132222;broken
21.337511553;5.287186491;119.47596005;broken
17.485433538;6.437261271;111.4555548;broken
14.833872194;8.349108666;104.124336928;broken
13.277528947;10.818394257;97.498852114;broken
12.687336621;13.827673747;91.622428635;broken
12.961017532;17.488975079;86.594686598;broken
14.047727343;22.002267704;82.60160486;broken
15.95681703;27.62156064;79.960035877;broken
18.756355496;34.609025316;79.18279999;broken
22.560996253;43.143070446;81.057289462;broken
27.500694059;53.125582849;86.692935054;broken
33.650667369;63.820660606;97.400725141;broken
40.891465746;73.320088919;114.1134649;broken
48.674335307;78.140871133;136.020632556;broken
55.746303906;73.938779205;158.838934572;broken
60.112497977;58.516825834;175.119701388;broken
59.729536663;35.533187775;179.023143753;broken
53.92241293;13.238594061;171.366937837;broken
44.158296401;-2.187395452;157.798806559;broken
33.035330357;-10.045203639;143.361722703;broken
22.696002198;-12.754039548;130.341655064;broken
14.187992179;-12.917794301;119.143257637;broken
7.682603423;-12.270109233;109.493096668;broken
2.893952386;-11.743483583;101.045731458;broken
-0.619032247;-11.783020206;93.559336065;broken
-3.298389357;-12.597545799;86.905985193;broken
-5.530186903;-14.314826093;81.050314276;broken
-7.638500309;-17.069308995;76.041628853;broken
-9.901894393;-21.048644955;72.031225574;broken
-12.577114528;-26.511661283;69.320415667;broken
-15.921405749;-33.773659763;68.446284423;broken
-20.205946712;-43.130184113;70.307518134;broken
-25.707763689;-54.650300163;76.29738613;broken
-32.653972443;-67.71946359;88.290990616;broken
-41.069690318;-80.224401627;108.056927296;broken
-50.466821032;-87.634314262;135.369678758;broken
-59.387019407;-83.431933705;164.900267006;broken
-65.157798839;-63.529756838;185.703386667;broken
-64.767068758;-33.123285088;188.999918458;broken
-57.172560678;-4.958126492;177.155674848;broken
-44.641096473;12.636444304;159.415213292;broken
-30.894486687;20.299807861;142.49499355;broken
-18.607855995;22.295175419;128.536444057;broken
-8.791128456;22.154541604;117.380948865;broken
-1.364167641;21.861415944;108.377923593;broken
4.209972419;22.34739182;101.038360524;broken
8.562953075;24.015582715;95.139317401;broken
12.271584189;27.049479117;90.691101384;broken
15.818278972;31.554383816;87.912587515;broken
19.594944134;37.586033611;87.240417478;broken
23.912805609;45.08275313;89.350907201;broken
28.993593014;53.686699641;95.131935354;broken
34.919938604;62.439212439;105.471738567;broken
41.524564325;69.423508668;120.658763031;broken
48.220310967;71.700094435;139.308782191;broken
53.855458999;66.254176434;157.452252448;broken
56.831151184;52.33369973;169.489292809;broken
55.751762835;33.410220429;171.735521765;broken
50.389792658;15.512347678;165.165914671;broken
42.019205862;2.894791139;153.806620974;broken
32.629346329;-3.864792577;141.313548031;broken
23.870752992;-6.376309568;129.544477959;broken
16.611457977;-6.530547337;119.003968304;broken
11.057376702;-5.682522868;109.615668303;broken
7.039800805;-4.60168642;101.17187209;broken
4.245843871;-3.653608589;93.493604427;broken
2.34997528;-2.975666308;86.456806692;broken
1.071821299;-2.595645942;79.979108577;broken
0.191629161;-2.501263149;74.003500617;broken
-0.454664993;-2.677655588;68.487645394;broken
-0.988182736;-3.126706995;63.398619268;broken
-1.501428558;-3.877648202;58.71143179;broken
-2.071721273;-4.994999822;54.410430862;broken
-2.773308125;-6.587732223;50.493943848;broken
-3.688769908;-8.822246427;46.984075271;broken
-4.920804273;-11.940976524;43.946004651;broken
-6.605645613;-16.287295957;41.525407811;broken
-8.929241696;-22.334217863;40.020265062;healthy
-12.146435976;-30.704665861;40.015703335;broken
-16.600411148;-42.143632527;42.624677171;broken
-22.730784279;-57.331667835;49.8675848;broken
-31.034996332;-76.271728246;65.080880919;broken
-41.891811992;-96.747921677;92.645074441;broken
-55.057278316;-111.546306115;134.859063717;broken
-68.614644988;-106.888877891;183.462726236;broken
-77.800460885;-71.513561563;214.274480403;broken
-76.291605047;-18.285304394;209.435440968;broken
-62.37009289;22.494066183;182.57393873;broken
-42.002694713;40.652133556;155.281758063;broken
-22.165535928;45.164634796;135.678600113;broken
-6.006294955;45.172277214;123.377387139;broken
6.276562366;45.04301194;116.426931088;broken
15.580510264;46.125182396;113.482951255;broken
22.911231575;48.417008662;113.883903942;broken
29.032618076;51.308290397;117.297484442;broken
34.378779433;53.841339448;123.347268536;broken
39.049793837;54.864114368;131.276797993;broken
42.845230764;53.302040123;139.74470275;broken
45.35486501;48.61418854;146.949551282;broken
46.137102657;41.231055889;151.195569785;broken
44.959651433;32.558289583;151.616775382;broken
41.983324589;24.365737293;148.479693415;broken
37.755103638;17.985107816;142.825446516;broken
33.010304641;13.926086906;135.838781479;broken
28.430092385;12.031819958;128.432678486;broken
24.494507002;11.850779429;121.16527049;broken
21.460012385;12.929360233;114.337977472;broken
19.412655868;14.947654485;108.122131202;broken
18.341055536;17.744722014;102.652667527;broken
18.197935491;21.292917207;98.087832089;broken
18.940731103;25.655040503;94.651342415;broken
20.552165359;30.93289718;92.669946324;broken
23.043540996;37.198470325;92.608066139;broken
26.440724035;44.387189412;95.082365942;broken
30.747875725;52.129270467;100.805797258;broken
35.879410463;59.517932002;110.362710894;broken
41.552655633;64.90479815;123.698028959;broken
47.157169837;66.008509997;139.364105596;broken
51.681491475;60.781930505;154.088658965;broken
53.865596843;49.053425574;163.721708794;broken
52.710675738;33.597674897;165.664803714;broken
48.123555536;18.828379311;160.543873496;broken
41.092713242;7.979223786;151.179701248;broken
